,logFC,logCPM,LR,PValue,padjFilter,FDR
STK38L,-0.244691657372819,8.78727203965707,10.9507270659161,0.000937132055221353,0.00406090557262586,0.00406090557262586
POLR2M,0.34734215121972,8.10600416251625,10.9351413982758,0.000945045752474843,0.00409078533156406,0.00409078533156406
ATP6V0B,0.248841061954941,8.34538042138485,10.9202228457691,0.000952665071967551,0.00411932787308251,0.00411932787308251
RBPMS,-0.193180000709022,8.8886263161303,10.891466665822,0.000967564689765149,0.00417925522450173,0.00417925522450173
WIPF1,0.36236756209164,8.15930697262564,10.8894348959632,0.000968646239859861,0.00417943280936312,0.00417943280936312
CDC123,0.348803479869987,7.99836747469603,10.8807795407229,0.000973159201260194,0.00419439969041009,0.00419439969041009
EDIL3,-0.202355742216424,8.90555378394408,10.8722131240334,0.000977675996968448,0.00420935099659406,0.00420935099659406
PSMD4,0.239163450339075,8.41940427820738,10.8698814743721,0.000978900242600159,0.00421010950163259,0.00421010950163259
MXRA7,0.185709144333392,9.00985693073857,10.8425611871448,0.000993442248969341,0.00426808290279127,0.00426808290279127
AAMDC,0.249356014465457,8.33484798674762,10.8341444565635,0.000997964088217254,0.00428292921193238,0.00428292921193238
ATP6V1G1,0.164340569712007,8.97118427396156,10.8265985103615,0.00100203797370777,0.00429582341556468,0.00429582341556468
REEP3,-0.239393729332023,8.44343063874745,10.7608620679214,0.0010382516888025,0.00444242905837395,0.00444242905837395
MACROD1,0.364865014250787,7.97864173788619,10.7605082183703,0.00103844682245784,0.00444242905837395,0.00444242905837395
ANXA2,-0.14400341276373,9.60831298270681,10.7116323046228,0.00106622112778031,0.00455639390456758,0.00455639390456758
CCDC12,0.315378715765232,8.07275519736382,10.6965467491771,0.00107494551697641,0.00458879504962192,0.00458879504962192
SH3BGR,0.295953944853759,8.47931696981404,10.6865896664373,0.00108076774987713,0.00460875164676902,0.00460875164676902
ATN1,-0.298355371121416,8.18972084142266,10.673999135772,0.00108813537622105,0.00463524899923645,0.00463524899923645
VAMP5,0.292411746420297,8.22432342720506,10.6641849100722,0.00109391351913952,0.00465492648981297,0.00465492648981297
ZC3H6,0.354678599718928,8.18644891090768,10.6427053726322,0.00110670674995036,0.00470438202597947,0.00470438202597947
VDAC1,-0.237227761134615,8.38026434010771,10.6343138063835,0.00111171184393792,0.0047206622379478,0.0047206622379478
TAGLN2,-0.216964892882847,8.79110154450247,10.6297691176715,0.00111445344296665,0.00472730673748366,0.00472730673748366
ZNF638,-0.323213977911966,8.15898479063925,10.6269635494345,0.00111614876521311,0.00472950378677328,0.00472950378677328
ATG5,0.338412000359049,8.00091685975042,10.594129512986,0.00113612213050447,0.00480906490857372,0.00480906490857372
YWHAH,-0.255443864641499,8.73957843793034,10.5832566328193,0.00114282797565184,0.00483235787178256,0.00483235787178256
PBX1,0.276574926656852,8.44687817405422,10.5505862441628,0.00116320722430834,0.0049125801394429,0.0049125801394429
ARMCX1,0.270882038776226,8.27465289065545,10.5489146576599,0.00116424602757024,0.0049125801394429,0.0049125801394429
MANBAL,0.308656647332757,8.15179397589326,10.5359546429013,0.00117243711481668,0.00494195161617904,0.00494195161617904
VMP1,-0.305470433156345,8.70171279233955,10.5264060371135,0.00117852484023533,0.00496240490904121,0.00496240490904121
DTWD1,0.326751957035605,8.12922056785603,10.4838623479429,0.00120594396278448,0.00507254125497933,0.00507254125497933
PURB,-0.359248653365606,8.14335407198121,10.4298022332894,0.00124175971911464,0.00521772886159363,0.00521772886159363
ARL6IP4,0.155457846412896,9.1625185590285,10.4243902228761,0.00124537400452916,0.00522682550219366,0.00522682550219366
KIDINS220,-0.296452332393339,8.25724780248996,10.422711151803,0.0012465269681607,0.00522682550219366,0.00522682550219366
NUDT3,-0.336369319664271,8.17303674250914,10.3952005572759,0.00126523959066165,0.0052997574928966,0.0052997574928966
SSBP3,0.293082095354298,8.22884505440649,10.3616483634009,0.00128841035846381,0.00539119209369702,0.00539119209369702
MAP4K5,-0.375752858029682,8.09014288794062,10.3342861608255,0.0013076624858604,0.00546605640551636,0.00546605640551636
REXO2,0.228181526992818,8.44912489141945,10.3032086662358,0.0013298270172596,0.00555292632882726,0.00555292632882726
MRPS18B,0.330429224027294,8.04826578990364,10.2924721340307,0.00133758323758731,0.00557951387890782,0.00557951387890782
TIMP3,0.238985041606492,9.46001894717761,10.2838276713316,0.00134388253920863,0.00559997526971064,0.00559997526971064
UBE2E3,0.274094471022931,8.25715640883405,10.2614719177147,0.00136024384646682,0.00566227930700228,0.00566227930700228
GOLIM4,0.25014881000208,8.59027967185582,10.2526606062843,0.00136676221321472,0.00568352361333701,0.00568352361333701
FYCO1,-0.327219125996247,8.08923450101066,10.229060183178,0.0013843542144008,0.00575072479756774,0.00575072479756774
RHOC,0.197141662494914,8.70767809959532,10.2241349795127,0.00138803643667449,0.00575728510556397,0.00575728510556397
SEPT7,-0.143813645862519,9.33436104258714,10.2222664189474,0.00138944186861461,0.00575728510556397,0.00575728510556397
PNPLA2,0.272301168809321,8.23726652804477,10.2212216607084,0.00139023314722356,0.00575728510556397,0.00575728510556397
SSPN,-0.19058743200711,8.97644940267992,10.2182118154305,0.00139250775427689,0.00576076585883653,0.00576076585883653
RHOU,0.375720305063808,8.09409054069727,10.2151629600794,0.00139483028716419,0.00576443751392855,0.00576443751392855
ANP32B,0.171792074808565,9.00362783162272,10.2102703358401,0.00139850575030555,0.00577368715208365,0.00577368715208365
MYDGF,-0.272017581148996,8.24430588374212,10.1952244783868,0.00140996529364147,0.00581502113404289,0.00581502113404289
MN1,0.409578901613885,8.05289403182432,10.1901363107852,0.00141388196846387,0.00582519371007116,0.00582519371007116
MPC2,0.232614836814063,8.41674123584237,10.1774043883377,0.00142364283043585,0.00585939882157869,0.00585939882157869
COX11,0.290695261438371,8.14454678061191,10.1441378579802,0.00144955087114498,0.00595992410377625,0.00595992410377625
MIEN1,0.337848906002764,7.98766432431573,10.1241438647546,0.00146535397646954,0.00601873918556049,0.00601873918556049
WTIP,0.315301814499354,8.27983469128287,10.1195014392413,0.00146905613395882,0.00602778191022737,0.00602778191022737
DUSP11,0.350278075871775,7.95625821063656,10.0886679331692,0.00149382285508729,0.00612314939682209,0.00612314939682209
SERTAD3,-0.33735452389043,8.24579049239257,10.0744939464657,0.00150538680984745,0.00616425975041508,0.00616425975041508
CD99,0.153552521016674,9.23443772006767,10.0702447032054,0.00150882692172629,0.00617205472970929,0.00617205472970929
PHGDH,0.286096818418244,8.27837800908054,10.0665493020676,0.00151186509770868,0.00617819135045347,0.00617819135045347
PRR13,0.328613776159558,8.07622886835785,10.058386270958,0.00151857489708831,0.00619930422927208,0.00619930422927208
CSRNP1,0.262250654312892,8.7277009980142,10.0540232161296,0.00152218947839581,0.006207751405803,0.006207751405803
TBC1D1,-0.299579541729987,8.23978679375607,10.0519176037005,0.00152392256922556,0.00620851618719988,0.00620851618719988
CAV1,0.156476686369461,9.86271306062916,10.0405699099013,0.00153331867414594,0.00624046718748152,0.00624046718748152
CLTB,0.204862359458456,8.5647892558255,10.0074802277993,0.00156109714306021,0.00633881107656595,0.00633881107656595
NUBP2,0.308832884713842,8.05965284201551,10.0064555472779,0.00156196559271251,0.00633881107656595,0.00633881107656595
PPP1R7,0.270314263154038,8.19150944211216,10.0061598015041,0.00156221632208123,0.00633881107656595,0.00633881107656595
EMILIN1,-0.279724197933443,8.3365177343047,9.98120075949737,0.00158354741633777,0.00641887989044281,0.00641887989044281
DNAJB6,0.183422922156711,8.79791514950715,9.97683466851572,0.00158728903235977,0.00642756052720687,0.00642756052720687
MRPL49,0.325484729908443,8.07227759826209,9.95066105452611,0.00161000654680882,0.00651298720899397,0.00651298720899397
SNRNP200,-0.33277958278599,8.0654018779568,9.9444839555548,0.00161542630502532,0.00652319345635412,0.00652319345635412
C12orf65,0.391419162200395,8.0587541776155,9.94374940199293,0.00161608621263581,0.00652319345635412,0.00652319345635412
LMOD1,0.159766047214165,9.55910303137953,9.94222006154632,0.00161740121546644,0.00652319345635412,0.00652319345635412
