,logFC,logCPM,LR,PValue,padjFilter,FDR
MT-CYB,0.028445342981245,13.4039124196358,0.147443997462233,0.701031796252382,0.77384772620935,0.77384772620935
MAP4,-0.0393246182838099,11.4579153189974,0.138882507989706,0.709434128240652,0.78045780285316,0.78045780285316
GUK1,-0.0311902591521688,11.6778968990985,0.138412010746379,0.709899809606288,0.78045780285316,0.78045780285316
RPS4X,-0.0196181993199552,12.9482408084775,0.133554253058946,0.714809003271513,0.784264129095466,0.784264129095466
SEC61G,-0.042744186190795,11.3236039929885,0.126771599095491,0.721837724648533,0.790375852039404,0.790375852039404
MYL12A,-0.0294156442019724,12.0476012299226,0.119501655790827,0.729609250259458,0.797274624275456,0.797274624275456
TRIR,-0.0354717754852649,11.4258271924294,0.11729783793885,0.732021880845689,0.798301528004756,0.798301528004756
PSMC5,0.0388786216407193,11.2155439338698,0.1116155725814,0.738345458557844,0.803580800277814,0.803580800277814
TCEAL3,0.0406351050054878,11.2916473554561,0.101143163556912,0.750495367359109,0.81516731284296,0.81516731284296
RHOC,0.0348238502033088,11.2755508547837,0.0968221833661573,0.75570625270652,0.819185577933867,0.819185577933867
ZFAS1,0.0334169763725657,11.4100565567294,0.0929249359435289,0.760525231817852,0.821201676225011,0.821201676225011
EDF1,0.0271194941345318,11.4601013009226,0.092863642742941,0.760596386466708,0.821201676225011,0.821201676225011
PLP2,0.0335446715420345,11.2525495626939,0.0899906301630153,0.764218128927657,0.823471622025427,0.823471622025427
YWHAE,-0.0359372802564693,11.2638336777246,0.0823448560724955,0.774172585625436,0.831698723803114,0.831698723803114
CTSZ,0.0290016115168666,11.5056396907209,0.0817866283127842,0.774922242657883,0.831698723803114,0.831698723803114
RWDD1,0.0297914746719728,11.3301614862168,0.0773818759538472,0.780905962151293,0.836464489102769,0.836464489102769
MT-ND3,-0.0198196176590817,13.5733888768123,0.0728343127848348,0.787282361847175,0.841631242842542,0.841631242842542
UGP2,0.0304910881965921,11.2166616833143,0.0627974711934485,0.802150514020458,0.855837753147812,0.855837753147812
ELOB,-0.0215893066026797,11.5870754788847,0.0607899202213957,0.805274608612253,0.857482982058627,0.857482982058627
MGST3,-0.0258762085340435,11.453497261169,0.0573297112364344,0.810789720342605,0.86166280083469,0.86166280083469
RHOA,-0.0227404364630682,11.5123188345769,0.0554671239979143,0.813832057896912,0.862335410305821,0.862335410305821
MFAP4,-0.0320924267120042,11.5107230365999,0.0550028360619308,0.814604668037971,0.862335410305821,0.862335410305821
RAN,0.0297783053823366,11.2310768480814,0.0529798396974002,0.817978772950706,0.864219288380668,0.864219288380668
C4orf3,0.020312424748485,11.448807159543,0.0492555370890386,0.824384266679991,0.868811548777347,0.868811548777347
RPS19,-0.0141130064285585,12.7129493106251,0.0486047291335581,0.825531268672203,0.868811548777347,0.868811548777347
SH3BGRL,0.0219497930662058,11.453647642841,0.0399097114693632,0.841675401355551,0.884085402199048,0.884085402199048
ILK,0.0283495256535341,11.2587980628127,0.0386827212903427,0.844097368486551,0.884914455937545,0.884914455937545
FAM129A,-0.0180275154532838,11.487670912219,0.0314585092818334,0.859240509669188,0.899050880773551,0.899050880773551
TPM1,-0.0129075731195967,12.3761559669538,0.0294161902579617,0.86383770195923,0.901962702914381,0.901962702914381
ZCRB1,-0.0213425377991896,11.3570453216303,0.0287603641484111,0.865351670692764,0.901962702914381,0.901962702914381
DYNLT3,0.0180418181517182,11.1900649201559,0.0206074275139372,0.885866304717847,0.919810188871155,0.919810188871155
EIF4G2,-0.0157477973194556,11.2358132698997,0.0206067593633179,0.885868853488455,0.919810188871155,0.919810188871155
SEC62,0.014279071244523,11.6118774697019,0.0195782184982818,0.888735678476004,0.921022443086031,0.921022443086031
SYNPO2,0.0213664352719707,11.4343826201416,0.0180807158183143,0.893050879220002,0.923728199498552,0.923728199498552
TMA7,-0.0117646742132311,11.5661788672851,0.0141438194552848,0.905343404140504,0.934659285798387,0.934659285798387
OST4,0.00824362048322162,11.6680794296914,0.013269633103846,0.90830172430378,0.935930674092488,0.935930674092488
ACTN4,0.0143868485731074,11.5102695974989,0.0118067870450886,0.913484939592432,0.939485459694683,0.939485459694683
NDUFB2,-0.0159348378723597,11.3009482187903,0.0103900840128972,0.918820313111135,0.941979011982911,0.941979011982911
LRRFIP1,0.0149985595808601,11.2547893150957,0.010245594301864,0.919385419444576,0.941979011982911,0.941979011982911
UBXN1,0.00571828018462106,11.2450492918654,0.00467506759036951,0.945493978991838,0.96656852031978,0.96656852031978
UBA52,0.00374230434818743,12.2611969451062,0.00433952002799742,0.947483799842688,0.96656852031978,0.96656852031978
SELENOW,0.00545710229779169,11.8551498285891,0.0041349268464046,0.948735152786204,0.96656852031978,0.96656852031978
ARPC1B,-0.00795598319397956,11.3266419170226,0.00369328704482541,0.951546489216707,0.967613878340441,0.967613878340441
PPP1R14B,0.00586583677632671,11.3921262110399,0.00317204061457232,0.955091613045188,0.96900889915221,0.96900889915221
COX7A1,0.00527425444866307,11.5391044816461,0.00278856042348252,0.957891295666844,0.96900889915221,0.96900889915221
CD9,0.00511589008704647,11.4734015145595,0.00273706162693088,0.958281863368237,0.96900889915221,0.96900889915221
GSTP1,0.00277218203496313,11.81142971616,0.0012730102050682,0.971541317166419,0.979527663100552,0.979527663100552
ITGA8,-0.00143770035831874,11.5637630867906,0.00120622361362166,0.972298676657006,0.979527663100552,0.979527663100552
HSP90AB1,0.00229642939444956,12.0058811475997,0.000958952722157846,0.975298789773277,0.980727168937136,0.980727168937136
RPS15,0.000857249746205051,12.5168696994544,0.000626070686394087,0.980040338661752,0.982409843996319,0.982409843996319
POLR2L,0.0033429737475468,11.4561139694444,0.000591606851685356,0.980597279708503,0.982409843996319,0.982409843996319
UQCRH,0.000978457635167275,11.3916485091064,0.000117972252155596,0.99133495062853,0.99133495062853,0.99133495062853
