,logFC,logCPM,LR,PValue,padjFilter,FDR
HSD17B11,0.487220352718687,8.3602785464958,56.6990452989089,5.20670331947646e-14,4.64458659294592e-13,4.64458659294592e-13
ZFP36L1,0.411685616706265,9.14093353631285,56.582848514794,5.52549176124038e-14,4.916727904667e-13,4.916727904667e-13
CD55,0.584975120836006,8.42771160422081,56.453807038356,5.90032902511825e-14,5.23678755908694e-13,5.23678755908694e-13
SCRG1,-0.359763737285424,9.36299621795909,56.4490411197939,5.91438639551091e-14,5.23678755908694e-13,5.23678755908694e-13
SELENOK,0.253724996014855,9.15584262037893,56.3104762435073,6.3411438533499e-14,5.60082311776176e-13,5.60082311776176e-13
THBS2,-0.437177115616782,8.92167384482305,55.806493240631,8.19751726946501e-14,7.22267737796106e-13,7.22267737796106e-13
IFI16,0.440163726226404,8.55222811332361,55.680346049704,8.73558294321605e-14,7.67789226332665e-13,7.67789226332665e-13
TC2N,-0.537541450058471,8.36190656081253,55.6704328315304,8.78082052075526e-14,7.69878297981134e-13,7.69878297981134e-13
CSPG4,-0.542539350846854,8.27723964644941,55.6579381050242,8.83404036150697e-14,7.72655335033268e-13,7.72655335033268e-13
ATP6V0E1,0.249173572334366,9.12922428219293,55.5991499015067,9.0998173531485e-14,7.93964599230913e-13,7.93964599230913e-13
ANTXR1,-0.346586638468963,8.80210565849199,55.4050416217779,1.00459409734066e-13,8.74386998316406e-13,8.74386998316406e-13
GAMT,-0.514111307339521,8.3655297922681,55.3905521969073,1.01223223465831e-13,8.78901887042301e-13,8.78901887042301e-13
DDX17,-0.313580131796257,9.09065854892878,55.3705992886689,1.02233755187187e-13,8.85531995413657e-13,8.85531995413657e-13
PRRX1,0.454389535615766,8.65794550914332,55.3239962003549,1.04714411190951e-13,9.04833442242775e-13,9.04833442242775e-13
UBA52,-0.148106627475694,10.8460860208436,55.2753382826136,1.07276379939996e-13,9.24743025155834e-13,9.24743025155834e-13
PPP1R12C,-0.527351999335227,8.26883228903101,55.1857111649128,1.12302171067041e-13,9.65744809224006e-13,9.65744809224006e-13
GNG11,0.387192597507077,8.66980206849414,55.0348619980509,1.21233769179973e-13,1.04005812507029e-12,1.04005812507029e-12
AIP,0.356328582784257,8.61621244581082,54.585134924796,1.5231367824176e-13,1.30357243478509e-12,1.30357243478509e-12
H2AFZ,0.312025847509657,9.31964194249757,54.5055697327271,1.58603872568195e-13,1.35417496911797e-12,1.35417496911797e-12
RTN1,0.586646284408637,8.77135743816478,54.4447438086722,1.63738464358886e-13,1.39469390306643e-12,1.39469390306643e-12
MICAL2,-0.417702240241373,8.50670523752812,54.40552442839,1.66933371162121e-13,1.41853807816911e-12,1.41853807816911e-12
SMAD9,0.408893016166,8.6687692643234,54.0575783449908,1.99211382238248e-13,1.6888227345304e-12,1.6888227345304e-12
DKK3,0.286172560721614,9.54555778529877,53.9900532951142,2.06106965639089e-13,1.74315938391928e-12,1.74315938391928e-12
PCDH10,0.534213419749857,8.47522923788075,53.8442530637858,2.22094077731543e-13,1.87395144175368e-12,1.87395144175368e-12
BLVRB,0.354602192633648,8.74231607245932,53.7655866225887,2.31025433921644e-13,1.94473522545309e-12,1.94473522545309e-12
LAMTOR1,0.329598714150771,8.67617080905943,53.4753884413312,2.67678903363004e-13,2.2480012821071e-12,2.2480012821071e-12
PKIG,0.399824206834785,8.60036513410061,53.2707532228756,2.97098068331242e-13,2.48923755382204e-12,2.48923755382204e-12
PRRX2,0.426050312527753,8.48292913163547,53.2120741341541,3.06052617481407e-13,2.55828598202407e-12,2.55828598202407e-12
SNRPN,0.258731164490355,9.24827085256515,53.0307905045888,3.35561072419816e-13,2.79842326906386e-12,2.79842326906386e-12
DYNLL1,-0.211088625062102,9.83916407787684,52.8752263098399,3.63159529628751e-13,3.02155469431253e-12,3.02155469431253e-12
SPSB3,0.416789733265204,8.39854359889612,52.5035968736838,4.38678648600555e-13,3.6414389673185e-12,3.6414389673185e-12
RAB9A,0.465673086229776,8.2975359128712,52.2583139260637,4.96962480119794e-13,4.11572160210065e-12,4.11572160210065e-12
COL4A1,-0.427562930944235,8.61771804568991,52.0649793873063,5.48556719583326e-13,4.53254469222536e-12,4.53254469222536e-12
ST13,-0.250013355282773,9.42651620579651,51.9217688232015,5.89757713392124e-13,4.8617727821245e-12,4.8617727821245e-12
ZFAS1,-0.274406924922427,9.36772702486885,51.6887847452667,6.63945817038245e-13,5.46080206398886e-12,5.46080206398886e-12
HDDC2,0.360554606868595,8.57825086378101,51.5512849690699,7.11958142319061e-13,5.84229267358387e-12,5.84229267358387e-12
HIGD2A,0.413000185060298,8.45827460801041,51.4442414921905,7.51850540243728e-13,6.15556172902742e-12,6.15556172902742e-12
ANAPC13,0.47958497610581,8.28419100932204,51.1327255839769,8.80950793330927e-13,7.19610374688999e-12,7.19610374688999e-12
ZEB1,-0.325976414272028,8.84792373445349,51.0738820939,9.07823239796271e-13,7.39875940433961e-12,7.39875940433961e-12
TMEM59,0.214573378668512,9.48420851592656,51.0401557437258,9.2331318712814e-13,7.50793897741839e-12,7.50793897741839e-12
PSIP1,0.267151322116831,9.04934834996527,50.8659690519057,1.00893410593633e-12,8.18560566490421e-12,8.18560566490421e-12
TAF9,0.477142802826054,8.27960856032262,50.857073441452,1.01349113612036e-12,8.20401628471246e-12,8.20401628471246e-12
S100A10,-0.37523893648639,9.28575763277878,50.7197947410509,1.08741814106705e-12,8.7826158870866e-12,8.7826158870866e-12
CDKN1C,0.448510043243681,8.59251003657429,50.6223618935064,1.14251216067225e-12,9.20685080487792e-12,9.20685080487792e-12
C1S,0.373472139876245,9.08217839340339,50.5255383804565,1.20012762392429e-12,9.63430714369803e-12,9.63430714369803e-12
UQCRQ,-0.245242147850607,9.14036126122975,50.5233998353006,1.20093008734886e-12,9.63430714369803e-12,9.63430714369803e-12
PSMA2,0.29965220400667,8.75573291288027,50.5031814336503,1.21335288640965e-12,9.71223984523436e-12,9.71223984523436e-12
CEBPB,0.333370659029506,9.09089282799587,50.4540323298575,1.24442555181288e-12,9.93877511982407e-12,9.93877511982407e-12
SAT2,0.381608745618277,8.5149219085894,50.4365064251729,1.25526480814502e-12,1.00030657822401e-11,1.00030657822401e-11
SH3BGR,0.374254429936564,8.86995586940459,49.9192905901591,1.633901882924e-12,1.29915125325176e-11,1.29915125325176e-11
RPS15,-0.132794963024732,11.2753317345112,49.8762203422652,1.66945482715066e-12,1.32448340932794e-11,1.32448340932794e-11
HSPG2,-0.381209620238376,8.64144734543654,49.7039787246295,1.82274284010167e-12,1.44290415554185e-11,1.44290415554185e-11
PHLDA3,0.385781546124076,8.76015392506399,49.6912504823281,1.83465460772283e-12,1.44913467473437e-11,1.44913467473437e-11
REXO2,0.327397515636619,8.63507370772833,49.4251606934354,2.10007024574301e-12,1.65513228598559e-11,1.65513228598559e-11
ABCC9,0.565231969270256,8.44930578992764,49.3337514068066,2.20195301895476e-12,1.73162358025697e-11,1.73162358025697e-11
ARPC5,-0.299198449748951,8.8444399097663,49.1641416207931,2.39876811193361e-12,1.88227187076454e-11,1.88227187076454e-11
CNPY2,0.320981397977891,8.6630295494209,48.9864966268647,2.6255280075957e-12,2.05570817363279e-11,2.05570817363279e-11
NDUFA6,-0.357470933097895,8.55290317601513,48.893102762237,2.75387226714956e-12,2.15150020697131e-11,2.15150020697131e-11
ADAMTS1,0.551909387170512,9.17256815711858,48.8584436651536,2.80537183789351e-12,2.1869703066709e-11,2.1869703066709e-11
PSMB3,0.319092212025029,8.64754624775025,48.787116646195,2.90598774148027e-12,2.26049285053107e-11,2.26049285053107e-11
AHNAK,-0.228078790671319,9.7236842681359,48.757617451241,2.95013348065162e-12,2.28986551117245e-11,2.28986551117245e-11
MT1X,0.40962276110043,10.0870629868222,48.7248549352316,3.00052137350465e-12,2.32394592772952e-11,2.32394592772952e-11
PRSS23,-0.544971399509219,8.59016895842649,48.6692274305747,3.08850502012976e-12,2.38693512978132e-11,2.38693512978132e-11
LAMTOR2,0.401719794510523,8.38954483137334,48.4531484989088,3.44465189545363e-12,2.65645627894553e-11,2.65645627894553e-11
MYL12A,-0.225871217250015,10.0194144017561,48.1745959252121,3.96966471360532e-12,3.05476773883878e-11,3.05476773883878e-11
MRPS26,0.369313291010115,8.47010242174861,48.0698738796655,4.18704833475579e-12,3.21515103392597e-11,3.21515103392597e-11
MRPS18B,0.459282066639868,8.32516181586337,48.0589801234592,4.21070522729227e-12,3.22640789424574e-11,3.22640789424574e-11
GPRC5C,0.482684287791858,8.33706140899637,47.9105651998107,4.54139551016014e-12,3.47237618324824e-11,3.47237618324824e-11
ACTR3,-0.315813350913475,8.71879489017474,47.9024637046118,4.55998050766076e-12,3.4791681064833e-11,3.4791681064833e-11
ALDH1A1,0.496661483897565,8.56524215481284,47.8867357121219,4.59982366684923e-12,3.50211627798754e-11,3.50211627798754e-11
AK4,-0.486081534230503,8.36982525141964,47.8792036874665,4.61672292267958e-12,3.50753567812054e-11,3.50753567812054e-11
ATP5MG,-0.185785518015408,9.62267878013708,47.8537684823923,4.67422771714744e-12,3.54371682741875e-11,3.54371682741875e-11
SOX4,0.599886943053039,8.86550128662392,47.7156439037237,5.02023323463369e-12,3.79800767497815e-11,3.79800767497815e-11
VDAC2,-0.236673944574858,9.10206167839828,47.5330161973638,5.50393501657464e-12,4.15518125672351e-11,4.15518125672351e-11
HSP90B1,-0.268547323941694,9.31168387136811,47.4561284177635,5.72443308737081e-12,4.31256660741843e-11,4.31256660741843e-11
ACTC1,-0.50498320916259,10.0383895717129,47.434187953995,5.79234342996801e-12,4.35457935846232e-11,4.35457935846232e-11
BTG2,0.469912578040417,9.23305903653267,46.87181247835,7.7137443995787e-12,5.78692205374251e-11,5.78692205374251e-11
SDC4,-0.460809562431274,8.32651486609569,46.6844454323268,8.48252527208414e-12,6.35038322039535e-11,6.35038322039535e-11
ANXA4,0.287211250161531,8.79740313381774,46.4453444145743,9.5795733989354e-12,7.15673962678799e-11,7.15673962678799e-11
PTGR1,0.49081459152659,8.24289399725492,46.3496526543672,1.00596975818987e-11,7.49980780222221e-11,7.49980780222221e-11
HBP1,0.376586324998039,8.44892313915103,46.1871273917777,1.09277442452937e-11,8.13006034515004e-11,8.13006034515004e-11
TNS1,-0.22356675976775,9.80661222791618,45.9208464011335,1.25160682353256e-11,9.29246805214859e-11,9.29246805214859e-11
EIF3L,-0.286187519009476,8.91402219234222,45.8366280260657,1.30662229870193e-11,9.68088339492794e-11,9.68088339492794e-11
HSD17B10,0.330059594129237,8.5724022131408,45.8313404070859,1.30998608171357e-11,9.68579399798938e-11,9.68579399798938e-11
MVB12A,0.45355707228654,8.3290376455876,45.7223706642262,1.38504912059843e-11,1.02197245812057e-10,1.02197245812057e-10
MAOB,-0.410306977745877,8.41930680381236,45.7044165856082,1.3978982469546e-11,1.02933534159737e-10,1.02933534159737e-10
ARFGAP3,-0.397567900116047,8.42151360667136,45.6192483988193,1.45985714825515e-11,1.07275568312356e-10,1.07275568312356e-10
PHYH,0.434706880396574,8.35514192340746,45.5196236866427,1.53588270501122e-11,1.1263139836749e-10,1.1263139836749e-10
CTDSP2,0.399347234866466,8.43152736259852,45.486656307527,1.56186021565252e-11,1.14302668027141e-10,1.14302668027141e-10
AEBP1,-0.30688818243126,9.46517007355393,45.1083315743517,1.89450705543481e-11,1.38364608977377e-10,1.38364608977377e-10
CALM1,-0.188219611765347,10.2905289753989,44.982050956693,2.0199207948414e-11,1.47224308339457e-10,1.47224308339457e-10
COX5B,0.188967507293111,9.51613692289659,44.9274488670858,2.07694418957665e-11,1.51028229340286e-10,1.51028229340286e-10
MPC1,0.311808779274448,8.70520702762473,44.9241305290689,2.08053388996379e-11,1.51028229340286e-10,1.51028229340286e-10
MRPL10,0.4250729364585,8.29678891991017,44.4751897654855,2.61582356281823e-11,1.89501884773054e-10,1.89501884773054e-10
HNRNPDL,-0.223513340282163,9.22898599293624,44.3565278409455,2.77914134039074e-11,2.00927436424218e-10,2.00927436424218e-10
MAOA,0.427773359301911,8.42580172987014,44.1755418120442,3.04847988030338e-11,2.19956717319274e-10,2.19956717319274e-10
IDI1,-0.459483121042817,8.36434218081288,44.1506354570515,3.08775569493514e-11,2.22343211285892e-10,2.22343211285892e-10
ECI1,0.361578965664499,8.45295536013483,44.1188180968547,3.13741780728695e-11,2.2546653821505e-10,2.2546653821505e-10
IPO7,-0.389021065218005,8.45674600512411,43.6799082809612,3.92550528338822e-11,2.81537238924603e-10,2.81537238924603e-10
DDRGK1,0.361074472451987,8.46466988373186,43.6660328901626,3.95280833037428e-11,2.82929554345752e-10,2.82929554345752e-10
CPXM2,-0.370982405810459,8.54483403719834,43.6470066393567,3.99211046360924e-11,2.85089876080842e-10,2.85089876080842e-10
PFN1,-0.215800274613215,9.70775543478646,43.6433488263183,3.9988903421267e-11,2.85089876080842e-10,2.85089876080842e-10
POLR3GL,0.37475618404276,8.40754574216919,43.5429494479458,4.20900669024732e-11,2.99474166492597e-10,2.99474166492597e-10
FMO2,-0.485969932451251,8.87758306593013,43.450334508711,4.41655360753823e-11,3.13619034388754e-10,3.13619034388754e-10
TAGLN,-0.209917429573883,13.5058242807908,43.4427508534714,4.42984749967264e-11,3.13941366281148e-10,3.13941366281148e-10
BNIP3L,-0.273144373354275,8.84633754822175,43.3556635427367,4.63183700427548e-11,3.27608826377354e-10,3.27608826377354e-10
SH3BGRL3,0.274890647344841,9.14820679174266,43.3376656076039,4.67418422414372e-11,3.29953240704318e-10,3.29953240704318e-10
NBEAL1,-0.373042062832278,8.53635970948584,43.3142712063836,4.73129458647261e-11,3.3332853412752e-10,3.3332853412752e-10
EIF3G,0.23220008119089,9.21436867520843,43.2550258109541,4.87577802294975e-11,3.42834117456819e-10,3.42834117456819e-10
FMOD,-0.327432778211391,8.93696608566765,43.1770270198581,5.07490721341625e-11,3.56137324213516e-10,3.56137324213516e-10
KLF2,0.471436906372379,9.65422163405231,43.1001652425946,5.27927679425444e-11,3.69755597347586e-10,3.69755597347586e-10
COBLL1,-0.382934336762785,8.48262789292872,43.0032657076317,5.54507004220843e-11,3.87614447784784e-10,3.87614447784784e-10
HOOK3,-0.383598277673336,8.50509813929967,42.9728037062328,5.63238756504035e-11,3.92952175257485e-10,3.92952175257485e-10
FBLIM1,-0.25004381141996,9.16437898160832,42.9319882965224,5.74959380474711e-11,4.00350356967439e-10,4.00350356967439e-10
CTSZ,-0.303391369873866,8.74862947907791,42.8722066636469,5.92850166996e-11,4.12007887373577e-10,4.12007887373577e-10
PDLIM4,-0.368738318436525,8.40559726118664,42.7878267023739,6.18848226222212e-11,4.29243663294555e-10,4.29243663294555e-10
PHGDH,0.359745789514023,8.5645623440623,42.4866494122048,7.21875736539807e-11,4.99738685565975e-10,4.99738685565975e-10
SDHD,0.317116479719648,8.57122577314805,42.4699402493916,7.27895561475105e-11,5.02935160587616e-10,5.02935160587616e-10
CRIPT,0.386596505597317,8.36755028574326,42.4648722013135,7.2978997388481e-11,5.03274393529024e-10,5.03274393529024e-10
RABAC1,0.191961380111401,9.6351993916294,42.3553540781345,7.71820907068712e-11,5.31237960220422e-10,5.31237960220422e-10
COL18A1,-0.304700685353276,9.1109950900743,42.3407271440674,7.77745317685563e-11,5.34290174180159e-10,5.34290174180159e-10
NT5E,0.506907328101086,8.28953902629931,42.3291485136629,7.82390047714412e-11,5.36453290842042e-10,5.36453290842042e-10
VCL,-0.300036336513958,8.91350722340252,42.242887652129,8.17494752309507e-11,5.59453469805705e-10,5.59453469805705e-10
RNF13,0.37430343171829,8.47456503992646,42.1648609484027,8.50732949131366e-11,5.81091115349539e-10,5.81091115349539e-10
RNF24,0.406608949476945,8.51324173303911,41.8607940480188,9.93869256072582e-11,6.77569420584844e-10,6.77569420584844e-10
MRPL43,0.314002073890786,8.57969365978653,41.8340441173928,1.00719924540485e-10,6.8535417343867e-10,6.8535417343867e-10
CAT,0.442414045867603,8.30355312649585,41.7646584070812,1.04369658928364e-10,7.08843933555137e-10,7.08843933555137e-10
DMD,-0.309863725120785,8.87918057216234,41.5572593552793,1.16045132055604e-10,7.86649987809822e-10,7.86649987809822e-10
NEAT1,0.248808798263933,10.9428361703358,41.3935924506923,1.26135934490337e-10,8.53440492608206e-10,8.53440492608206e-10
CES1,-0.438230349778457,8.74752301991929,41.3873089451029,1.26640805401847e-10,8.55242802581963e-10,8.55242802581963e-10
LARP6,0.376888753908498,8.44253991328474,41.2234364509677,1.37607648344045e-10,9.27558321356662e-10,9.27558321356662e-10
SAP18,0.185266511938861,9.37786469594475,41.1868811310319,1.4018579344254e-10,9.43163705975516e-10,9.43163705975516e-10
PLXNB2,-0.452664730610113,8.33296957977853,41.1194374228703,1.45141587032573e-10,9.74677399061436e-10,9.74677399061436e-10
STK38L,-0.33771148899446,8.89718721656397,41.1115981279568,1.45725852040223e-10,9.76771785824748e-10,9.76771785824748e-10
SP100,0.353682723907791,8.57450221252094,41.0129148074352,1.53243576215978e-10,1.025245269236e-09,1.025245269236e-09
SGCA,-0.294200618160631,8.81813462621505,40.9860957256387,1.55357573039523e-10,1.03745299240173e-09,1.03745299240173e-09
SOD1,0.166683596231802,9.97631500601702,40.8639784947441,1.65346733318517e-10,1.10210666483309e-09,1.10210666483309e-09
MED30,0.406119268074769,8.30426536506795,40.8457825780874,1.66883349308693e-10,1.11028514029865e-09,1.11028514029865e-09
COPRS,-0.225921840159237,9.12796034578938,40.7507007366257,1.75193149586815e-10,1.16341228595985e-09,1.16341228595985e-09
SRSF5,-0.205373072582087,9.39575437651509,40.7071673874029,1.79137998932517e-10,1.1874101001331e-09,1.1874101001331e-09
NME4,-0.327841704611949,8.58564427244954,40.6546815969828,1.84025678078746e-10,1.21580780799969e-09,1.21580780799969e-09
SEMA3D,0.514042094246715,8.40695736618783,40.654752759945,1.84100289945295e-10,1.21580780799969e-09,1.21580780799969e-09
MT-ND4L,-0.24389492496796,9.61207534921087,40.5947862225048,1.89744093146756e-10,1.25077631989755e-09,1.25077631989755e-09
NAGLU,0.451038283121388,8.25554173843245,40.5451390482785,1.94609762042985e-10,1.28049652602962e-09,1.28049652602962e-09
PLCL1,0.461038749879042,8.41438001440441,40.4468583518519,2.04720284476998e-10,1.3445548354112e-09,1.3445548354112e-09
RPL36A,-0.237149866526599,9.67608191607873,40.4201353495232,2.07442627424755e-10,1.35994380611549e-09,1.35994380611549e-09
DCTN6,0.324452750099089,8.52915222846709,40.3310829993029,2.1710964252223e-10,1.42072112789182e-09,1.42072112789182e-09
PIGP,0.413153638881487,8.38929108524378,40.2418972546343,2.27269829592577e-10,1.4844983769016e-09,1.4844983769016e-09
TMEM141,0.381320672737533,8.35500332815163,40.0569838285046,2.49766889755211e-10,1.62848012120398e-09,1.62848012120398e-09
ATP2B4,-0.385826793711643,8.48549099143922,39.9948116487335,2.57896467508374e-10,1.67843327129769e-09,1.67843327129769e-09
POLR2F,0.320439693043514,8.60167248257524,39.9091679436447,2.69398264041141e-10,1.7501126356006e-09,1.7501126356006e-09
NDUFB9,0.271082614252638,8.76784078972652,39.8817341222375,2.73182253801764e-10,1.77148564581035e-09,1.77148564581035e-09
SELENOW,-0.167662949216761,10.2129816367216,39.8694421165501,2.74918946531294e-10,1.77952949866646e-09,1.77952949866646e-09
STMN1,0.416091658967701,8.46039384376233,39.7458916478504,2.92912946220694e-10,1.89258707233767e-09,1.89258707233767e-09
LMO3,0.420653094462886,8.54220004808209,39.720273628287,2.96814010070684e-10,1.91434359732639e-09,1.91434359732639e-09
SDF4,0.329772235235168,8.52827218538831,39.6550600153805,3.06761028517608e-10,1.97494622668607e-09,1.97494622668607e-09
JAK2,-0.463076404156015,8.41407496963165,39.6321245110871,3.10519027195171e-10,1.99555776258402e-09,1.99555776258402e-09
AOC3,-0.340153338360091,8.69525751428751,39.5059916316309,3.31121088308841e-10,2.12415066668247e-09,2.12415066668247e-09
THRA,0.347299438074335,8.51098552156359,39.2123140724507,3.84772040397188e-10,2.46391524440056e-09,2.46391524440056e-09
LSM4,0.376542626030643,8.44060887568206,39.1105515446106,4.05333100223713e-10,2.59095275829276e-09,2.59095275829276e-09
SLC4A7,-0.409560260569021,8.45605166121857,39.0169819920852,4.2532080757498e-10,2.71387974370797e-09,2.71387974370797e-09
SESTD1,0.301159853782728,8.75554024242853,38.7093455261006,4.97722363060151e-10,3.1702173959746e-09,3.1702173959746e-09
ATP5F1D,0.217927871164256,9.17429365105596,38.6669394284941,5.08591231786875e-10,3.23370240636123e-09,3.23370240636123e-09
NDUFB7,0.189842612446144,9.35611507280994,38.4345235953874,5.72821451936679e-10,3.63564199406182e-09,3.63564199406182e-09
NDRG2,0.38266196016359,8.36536748890058,38.3756955447466,5.90302750118134e-10,3.73997466770959e-09,3.73997466770959e-09
NOTCH3,-0.428735914616941,8.53231647235364,38.3393065862674,6.01699426061884e-10,3.80545704031379e-09,3.80545704031379e-09
ZFAND5,0.310510657234909,8.82272441411354,38.2504182360835,6.29500463508174e-10,3.97427581362731e-09,3.97427581362731e-09
OST4,-0.172031455106229,9.70773076697449,38.2451425974987,6.31090719686056e-10,3.97731339331142e-09,3.97731339331142e-09
NEXN,-0.247543488338641,9.91061892821167,38.2004512314538,6.45721124226238e-10,4.06237886223735e-09,4.06237886223735e-09
SYNE1,-0.28583357788941,8.97411839610614,38.1493895661865,6.62918918232639e-10,4.1632701239619e-09,4.1632701239619e-09
H3F3A,0.151654343571907,10.1808977722307,37.9459157913384,7.3555811028197e-10,4.61138353753696e-09,4.61138353753696e-09
CAST,-0.214373068439744,9.25174391893231,37.7079016305433,8.30924281717401e-10,5.20016487650715e-09,5.20016487650715e-09
CTNNA1,-0.289157860849866,8.66993766266196,37.6933813570536,8.37154716846716e-10,5.23002929374969e-09,5.23002929374969e-09
SFSWAP,-0.439579674251703,8.26079683921889,37.5985970212223,8.7885433722112e-10,5.48099417960858e-09,5.48099417960858e-09
SEC61G,-0.213111155406641,9.15970664634303,37.4037542081828,9.70935693004139e-10,6.04474894984869e-09,6.04474894984869e-09
SAFB2,-0.442238453303134,8.28659888131275,37.3352275117422,1.00582108228011e-09,6.25108215087778e-09,6.25108215087778e-09
HAX1,0.285784770941641,8.61433035844991,37.2839223948226,1.03238368118191e-09,6.40506553757497e-09,6.40506553757497e-09
MRPL40,0.350543121297084,8.4685396063914,37.2786761524894,1.03526151250215e-09,6.41182691508239e-09,6.41182691508239e-09
PDGFRA,0.433797842428821,8.51803530314451,37.2477107640179,1.05209855810929e-09,6.50487142996535e-09,6.50487142996535e-09
C5orf24,-0.297840387342623,8.66405353809473,37.1394741364256,1.1117862750138e-09,6.86207501239157e-09,6.86207501239157e-09
GABARAP,0.309922449007056,8.62370285834483,37.1036949983395,1.13228510470699e-09,6.9765882912015e-09,6.9765882912015e-09
TSPAN2,-0.326960714114801,8.52287530027244,37.0749879295836,1.14911760686185e-09,7.06815735541438e-09,7.06815735541438e-09
EPHX1,0.454422907669454,8.30844402439097,37.010140459759,1.18810880854405e-09,7.29547634835438e-09,7.29547634835438e-09
MXRA8,0.301007197500752,8.72977006363625,36.9817447232103,1.20540447312701e-09,7.38902639424523e-09,7.38902639424523e-09
KDELR2,-0.300026029040705,8.57657303212148,36.9327727421005,1.23589527446924e-09,7.56300418813430e-09,7.56300418813430e-09
RARRES2,-0.257360287494996,9.13591224959551,36.9245069293133,1.24137803267028e-09,7.58361435290568e-09,7.58361435290568e-09
EGR1,-0.434645416453446,9.78759726854769,36.8325827970691,1.30165278635913e-09,7.93831104061878e-09,7.93831104061878e-09
CNN3,-0.251420617559666,8.89071981022138,36.7926426839699,1.32792445591594e-09,8.07133868221526e-09,8.07133868221526e-09
TRIM22,0.461688476395147,8.34224140517879,36.7930401999247,1.32796704475934e-09,8.07133868221526e-09,8.07133868221526e-09
UQCR11,-0.185351921597811,9.38676819726053,36.7360788756732,1.36696339963071e-09,8.29429907119413e-09,8.29429907119413e-09
SELENOF,0.312433001650262,8.5097635392131,36.6640403140718,1.41828336970241e-09,8.59115568201496e-09,8.59115568201496e-09
SPTBN1,-0.280700110041614,8.8714377136854,36.5642218161311,1.49299468974065e-09,9.02846367185495e-09,9.02846367185495e-09
NDUFA4,0.174882319132919,10.5667806246581,36.3038356861648,1.70582271585506e-09,1.02981149142361e-08,1.02981149142361e-08
MGP,0.270559242165585,12.7942285713835,36.258486270603,1.74593164960526e-09,1.0522539320142e-08,1.0522539320142e-08
PLA2G16,0.262607007688611,8.79947737875075,36.2183253768476,1.78231388002374e-09,1.07237878754448e-08,1.07237878754448e-08
RAB34,0.227406072630512,8.93244683185593,36.1945786305942,1.80406734036718e-09,1.08364915955724e-08,1.08364915955724e-08
SLC25A3,-0.153953155147952,9.92613025855178,36.034189016817,1.95867056525838e-09,1.17454726538739e-08,1.17454726538739e-08
C15orf61,0.405997981083113,8.24742748675619,36.0234586080715,1.96949370516411e-09,1.1790658475323e-08,1.1790658475323e-08
SLMAP,0.29832432501854,9.07912017645524,36.0182704217627,1.97495556216779e-09,1.1792192457791e-08,1.1792192457791e-08
DBI,-0.231238187299794,8.94813819891537,36.0167116172506,1.97632673372348e-09,1.1792192457791e-08,1.1792192457791e-08
CENPX,0.330269441690324,8.47740176223512,35.954786402101,2.04007154219227e-09,1.21523198509991e-08,1.21523198509991e-08
AK3,0.393163699477256,8.38431255011339,35.8316394665153,2.17338373512558e-09,1.2924965297115e-08,1.2924965297115e-08
CMPK1,-0.244193893186949,8.8584869693342,35.8245962022274,2.18094100887243e-09,1.29484345328088e-08,1.29484345328088e-08
AP1S2,0.363114565567907,8.47693486018371,35.7824321510757,2.2288186575937e-09,1.32108160431918e-08,1.32108160431918e-08
SNTA1,0.342861419554698,8.42478604175616,35.6974916623608,2.32775509464294e-09,1.37744715666495e-08,1.37744715666495e-08
ZNF667-AS1,-0.426245450425089,8.2981827336317,35.6657494695105,2.36649925906226e-09,1.39806694283316e-08,1.39806694283316e-08
PLS3,-0.174050473874192,10.0499239569078,35.6436610686087,2.39289245244919e-09,1.41133426553993e-08,1.41133426553993e-08
RPL32,-0.109110680199761,12.0488967339094,35.6252390003142,2.41558209315517e-09,1.4223772390894e-08,1.4223772390894e-08
PPIE,0.353116530158892,8.36691979154883,35.6052509705505,2.44051865492397e-09,1.43470490107498e-08,1.43470490107498e-08
ZNF524,0.417591778657124,8.27965704066876,35.5480698512838,2.51331813211047e-09,1.47508327688185e-08,1.47508327688185e-08
RNASE4,0.410841335438711,8.28721279844705,35.4403028056358,2.65621255364465e-09,1.55640166950485e-08,1.55640166950485e-08
S100A6,0.134432416976668,12.7623903593184,35.3846303846403,2.73281892730451e-09,1.59867678194355e-08,1.59867678194355e-08
SCARA3,0.297905420886079,8.80062105647337,35.3659260730587,2.75960053567723e-09,1.61171457995742e-08,1.61171457995742e-08
CTNNB1,0.302279658636711,8.71324021991561,35.2362947840415,2.94934157972011e-09,1.71972990323192e-08,1.71972990323192e-08
MT1E,0.436492849030902,8.8074421930364,35.2328191929328,2.95510592570822e-09,1.72029380675157e-08,1.72029380675157e-08
RPL22L1,0.365149007000625,8.38097149452382,35.1619509126144,3.06361805741627e-09,1.78057282883221e-08,1.78057282883221e-08
SNHG7,0.355422211398755,8.44572498082843,35.1239142244704,3.12415409419492e-09,1.81281821711699e-08,1.81281821711699e-08
NSA2,-0.230398179579648,9.08789162867137,35.0773076781866,3.19959857147028e-09,1.85359619988569e-08,1.85359619988569e-08
NDUFV3,-0.386944836906817,8.36670191154816,34.9303828160268,3.45057728179295e-09,1.99576937621121e-08,1.99576937621121e-08
SNRPC,0.326840321807547,8.42618556863319,34.9023987705159,3.49980478769901e-09,2.02098228159237e-08,2.02098228159237e-08
EDIL3,-0.239108492298692,9.04983748474804,34.8147254301562,3.66120850768851e-09,2.11078676986672e-08,2.11078676986672e-08
